,userId,movieId,rating,timestamp,score
327220,183,94,4.5,1229133051,1
327231,183,98,4.5,1229133851,1
327236,183,102,4.0,1229134682,1
327237,183,103,3.0,1229133341,1
327244,183,112,4.5,1229134453,1
327245,183,114,3.5,1229135778,1
327246,183,115,2.5,1229134220,1
327251,183,117,4.0,1229134700,1
327253,183,120,4.5,1229134449,1
327254,183,121,4.0,1229132883,1
327255,183,122,4.0,1229133490,1
327259,183,125,4.0,1229134224,1
327261,183,126,4.5,1229133895,1
327263,183,128,3.5,1229134654,1
327266,183,130,3.0,1229132798,1
327268,183,131,2.5,1229133757,1
327276,183,134,3.5,1229133405,1
327280,183,138,4.5,1229133640,1
327282,183,139,3.5,1229133770,1
327284,183,142,3.5,1229133357,1
327302,183,147,3.0,1229134944,1
327311,183,152,3.0,1229134862,1
327320,183,153,4.5,1229134326,1
327323,183,155,3.5,1229134841,1
327325,183,156,4.0,1229134358,1
327332,183,157,4.0,1229133097,1
327334,183,158,4.0,1229133626,1
327337,183,159,4.0,1229135080,1
327340,183,160,4.5,1229133473,1
327347,183,162,3.0,1229133133,1
327365,183,165,3.5,1229133353,1
327383,183,167,4.0,1229132961,1
327386,183,168,4.0,1229133241,1
327407,183,169,3.5,1229133041,1
327409,183,170,4.5,1229133047,1
327411,183,171,5.0,1229132868,1
327413,183,173,4.5,1229133317,1
327414,183,174,4.5,1229133480,1
327417,183,175,4.5,1229135885,1
327434,183,177,4.5,1229133175,1
327456,183,181,2.0,1229133449,1
327477,183,182,4.5,1229133547,1
327486,183,185,3.5,1229133130,1
327503,183,188,5.0,1229134630,1
327507,183,189,4.5,1229133253,1
327508,183,191,3.5,1229133692,1
327509,183,192,4.0,1229134232,1
327525,183,195,4.5,1229134202,1
327543,183,196,3.5,1229137534,1
327919,184,0,3.0,861636941,1
327922,184,1,3.0,861635309,1
327926,184,2,4.0,861636801,1
327927,184,3,5.0,861635270,1
327929,184,5,4.0,861636641,1
327931,184,6,5.0,861635271,1
327947,184,7,3.0,862383243,1
327956,184,8,3.0,861635270,1
327959,184,9,2.0,861635600,1
327962,184,10,3.0,861637292,1
327963,184,11,4.0,861636641,1
327964,184,12,3.0,862381786,1
327967,184,14,5.0,861635270,1
327969,184,15,3.0,862383151,1
327971,184,16,3.0,862381853,1
327973,184,18,1.0,862382675,1
327974,184,19,4.0,861637169,1
327975,184,20,3.0,861638032,1
327976,184,21,3.0,862381943,1
327987,184,22,2.0,862382055,1
328003,184,23,4.0,861636641,1
328017,184,25,3.0,861637372,1
328018,184,26,3.0,862382602,1
328021,184,27,5.0,861635309,1
328024,184,28,3.0,861636606,1
328025,184,29,1.0,861637168,1
328038,184,30,3.0,861636973,1
328041,184,31,3.0,861636711,1
328042,184,32,5.0,862381786,1
328044,184,33,4.0,861636675,1
328046,184,34,4.0,861636860,1
328053,184,35,3.0,862382029,1
328054,184,36,3.0,862382356,1
328055,184,37,5.0,861636605,1
328059,184,38,3.0,862383304,1
328064,184,39,5.0,861636711,1
328065,184,40,3.0,862382266,1
328067,184,41,3.0,861636973,1
328068,184,43,4.0,861636675,1
328072,184,44,3.0,861637196,1
328073,184,45,3.0,861637571,1
328082,184,46,3.0,861636772,1
328090,184,47,3.0,862381907,1
328093,184,48,3.0,861637638,1
328100,184,49,3.0,861636835,1
328114,184,50,2.0,861636835,1
328120,184,51,3.0,861637123,1
328126,184,52,1.0,862382958,1
328128,184,53,4.0,861636772,1
328130,184,54,1.0,862382435,1
328137,184,55,3.0,861637096,1
328147,184,56,3.0,861636801,1
328149,184,57,3.0,861636675,1
328150,184,58,3.0,861637687,1
328161,184,59,5.0,861636605,1
328168,184,61,3.0,862382266,1
328169,184,62,5.0,861636888,1
328174,184,63,4.0,861637096,1
328182,184,64,1.0,862382238,1
328183,184,66,3.0,862382856,1
328184,184,67,3.0,861636675,1
328186,184,68,3.0,862382872,1
328187,184,69,3.0,862381821,1
328188,184,70,5.0,861636605,1
328189,184,71,3.0,861637546,1
328190,184,72,3.0,861637144,1
328191,184,73,3.0,862382856,1
328193,184,74,4.0,861635309,1
328198,184,75,3.0,862383098,1
328203,184,76,3.0,861635270,1
328205,184,77,3.0,861635441,1
328208,184,78,3.0,861635441,1
328216,184,80,3.0,861636887,1
328219,184,81,5.0,861635407,1
328220,184,82,3.0,861635269,1
328223,184,83,3.0,861635309,1
328224,184,84,1.0,861635475,1
328225,184,85,2.0,862383114,1
328226,184,86,3.0,862383151,1
328234,184,87,4.0,861635390,1
328239,184,88,4.0,861636743,1
328241,184,89,3.0,861637232,1
328242,184,91,3.0,861636973,1
328243,184,92,3.0,861637317,1
328250,184,94,4.0,861635309,1
328255,184,96,4.0,861637051,1
328266,184,97,3.0,861637464,1
328295,184,98,4.0,861637144,1
328312,184,99,4.0,861636801,1
328313,184,100,4.0,861637232,1
328316,184,101,5.0,862382888,1
328319,184,102,4.0,861637317,1
328324,184,103,3.0,862382152,1
328331,184,106,3.0,861637439,1
328334,184,107,4.0,861637263,1
328362,184,109,3.0,862381853,1
328366,184,110,3.0,861637732,1
328369,184,111,4.0,862381878,1
328371,184,112,3.0,862382238,1
328373,184,113,4.0,862382623,1
328376,184,114,4.0,861635510,1
328381,184,116,5.0,861635568,1
328395,184,175,4.0,861637389,1
329802,185,1,5.0,1439771711,1
329803,185,2,5.0,1439774745,1
329811,185,8,3.0,1454181414,1
329812,185,10,5.0,1439771447,1
329813,185,11,5.0,1439775907,1
329814,185,15,5.0,1454181344,1
329816,185,18,3.5,1454813188,1
329817,185,20,4.0,1454181693,1
329818,185,21,4.0,1454181368,1
329824,185,23,3.0,1439775751,1
329826,185,24,1.5,1454181359,1
329827,185,26,4.5,1455408100,1
329828,185,27,5.0,1439770570,1
329829,185,29,4.0,1454181664,1
329830,185,30,4.5,1455408877,1
329831,185,31,4.5,1454181388,1
329832,185,32,5.0,1439771393,1
329833,185,33,5.0,1454179789,1
329835,185,35,4.0,1439772702,1
329836,185,37,3.5,1454179792,1
329842,185,47,3.0,1439772361,1
329843,185,48,4.0,1439772657,1
329846,185,50,3.0,1454181426,1
329847,185,54,2.0,1455398119,1
329848,185,55,4.0,1439771806,1
329850,185,59,5.0,1439771389,1
329851,185,62,5.0,1454179781,1
329853,185,68,4.0,1454181374,1
329854,185,69,4.0,1439772610,1
329855,185,70,5.0,1439771409,1
329856,185,73,2.0,1454181360,1
329857,185,74,5.0,1454179940,1
329859,185,76,4.0,1439772333,1
329862,185,80,5.0,1439771470,1
329864,185,81,5.0,1439771551,1
329865,185,82,5.0,1454181346,1
329867,185,87,5.0,1439771399,1
329868,185,92,5.0,1454181394,1
329872,185,94,4.5,1454183409,1
329875,185,95,5.0,1454179847,1
329876,185,96,5.0,1439775723,1
329882,185,97,5.0,1454181496,1
329895,185,98,5.0,1439775514,1
329905,185,99,3.0,1454181452,1
329907,185,102,5.0,1454181449,1
329916,185,109,4.0,1439772421,1
329917,185,111,4.5,1439772812,1
329919,185,112,2.5,1455409992,1
329920,185,113,3.5,1454181441,1
329927,185,117,2.5,1455398128,1
329928,185,118,3.0,1454813194,1
329929,185,120,3.5,1454181474,1
329930,185,121,5.0,1454181353,1
329931,185,122,5.0,1454181450,1
329935,185,123,4.0,1439771631,1
329940,185,126,4.5,1439771779,1
329942,185,127,4.0,1454181676,1
329943,185,128,3.5,1439771563,1
329944,185,129,5.0,1454813226,1
329947,185,130,2.0,1454181366,1
329949,185,131,5.0,1439772634,1
329966,185,139,4.0,1439772613,1
329967,185,140,4.0,1439772795,1
329969,185,141,5.0,1455411000,1
329970,185,142,5.0,1439771445,1
329971,185,143,2.5,1455404292,1
329972,185,144,4.0,1439771933,1
329980,185,146,5.0,1454181444,1
329981,185,148,4.0,1439776250,1
329998,185,153,2.5,1454181483,1
330000,185,154,3.5,1455404311,1
330002,185,156,5.0,1454181480,1
330010,185,157,5.0,1454181349,1
330017,185,159,4.5,1455398108,1
330021,185,160,5.0,1439775508,1
330027,185,161,5.0,1439771907,1
330035,185,163,5.0,1454181780,1
330048,185,164,4.0,1439771776,1
330050,185,165,5.0,1439775630,1
330072,185,167,5.0,1454181494,1
330075,185,168,5.0,1439775532,1
330096,185,173,5.0,1439771401,1
330097,185,174,5.0,1439774544,1
330126,185,178,5.0,1439773071,1
330139,185,180,4.0,1439772712,1
330151,185,181,5.0,1439773069,1
330181,185,183,5.0,1439773062,1
330185,185,184,5.0,1439773025,1
330234,185,191,3.5,1454182017,1
330235,185,192,4.0,1454182236,1
330238,185,193,5.0,1439774561,1
330251,185,194,4.0,1439774592,1
330264,185,195,4.5,1439773022,1
330329,185,197,5.0,1439773016,1
330423,185,199,4.5,1455398417,1
330743,186,0,1.5,1172197023,1
330745,186,4,4.0,1172196988,1
330751,186,9,3.5,1172197357,1
330752,186,10,3.5,1172195953,1
330754,186,17,2.5,1172266528,1
330755,186,18,2.5,1172197496,1
330756,186,20,4.0,1172265875,1
330757,186,21,2.0,1172195739,1
330759,186,22,3.0,1172196571,1
330763,186,24,4.0,1172195924,1
330767,186,33,4.5,1172195546,1
330768,186,37,5.0,1172195604,1
330769,186,42,3.5,1172196014,1
330771,186,46,5.0,1172195821,1
330774,186,47,3.5,1172195969,1
330775,186,49,1.5,1172197068,1
330777,186,50,2.5,1172196098,1
330778,186,51,4.0,1172197466,1
330779,186,55,4.0,1172195587,1
330781,186,56,4.0,1172195915,1
330783,186,59,4.0,1172195528,1
330784,186,60,2.0,1172194451,1
330785,186,61,4.0,1172196196,1
330787,186,65,0.5,1172196416,1
330788,186,66,2.5,1172196453,1
330789,186,67,5.0,1172195759,1
330790,186,68,3.5,1172195601,1
330791,186,70,2.0,1172195542,1
330792,186,72,5.0,1172196017,1
330794,186,73,4.5,1172196175,1
330795,186,76,3.0,1172195715,1
330796,186,78,2.0,1172197578,1
330799,186,81,2.5,1172197080,1
330800,186,82,2.5,1172195608,1
330803,186,84,2.0,1172197112,1
330807,186,90,4.0,1172197361,1
330813,186,94,3.5,1172196095,1
330828,186,109,2.0,1172197316,1
330829,186,115,3.0,1172196892,1
330832,186,117,4.5,1172197100,1
330833,186,118,4.0,1172197410,1
330834,186,121,3.0,1172195583,1
330836,186,124,3.0,1172197323,1
330839,186,127,2.5,1172196863,1
330840,186,128,3.0,1172196334,1
330841,186,130,3.5,1172195819,1
330847,186,134,3.5,1172196258,1
330848,186,135,3.5,1172195860,1
330849,186,136,0.5,1172197173,1
330850,186,137,2.0,1172195807,1
330853,186,139,1.0,1172196295,1
330854,186,140,1.5,1172196168,1
330858,186,143,2.5,1172196410,1
330870,186,146,1.0,1172196757,1
330873,186,149,5.0,1172196040,1
330879,186,151,3.0,1172197567,1
330882,186,152,3.5,1172196889,1
330887,186,155,3.0,1172197279,1
330896,186,157,4.5,1172195640,1
330901,186,160,3.5,1172196495,1
330904,186,162,4.5,1172196521,1
330916,186,165,4.5,1172195533,1
330961,186,170,5.0,1172196254,1
330963,186,171,3.5,1172195902,1
330964,186,172,0.5,1172197275,1
330966,186,173,5.0,1172195653,1
330967,186,174,5.0,1172195842,1
330990,186,177,5.0,1172196106,1
330997,186,178,3.5,1172197502,1
331004,186,179,3.5,1172197190,1
331034,186,182,5.0,1172195897,1
331043,186,183,4.5,1172418949,1
331054,186,186,3.0,1172196439,1
331058,186,187,1.0,1172266854,1
331083,186,189,5.0,1172195866,1
331085,186,191,4.0,1172194909,1
331086,186,192,5.0,1172196112,1
331092,186,193,4.0,1172195648,1
331101,186,194,2.5,1172195148,1
331782,187,2,4.5,1314427487,1
331791,187,9,2.5,1314467297,1
331792,187,11,5.0,1317508461,1
331793,187,14,3.5,1314427151,1
331795,187,23,5.0,1316764213,1
331796,187,24,3.5,1316854008,1
331798,187,26,3.0,1314427062,1
331799,187,27,5.0,1314426724,1
331800,187,30,5.0,1319434835,1
331801,187,33,5.0,1314426615,1
331804,187,46,5.0,1314426790,1
331805,187,49,3.0,1316854246,1
331806,187,55,3.5,1314426719,1
331808,187,56,3.0,1314429332,1
331812,187,62,4.5,1322465868,1
331815,187,64,0.5,1314507935,1
331816,187,65,3.5,1316854221,1
331817,187,66,2.5,1314429348,1
331818,187,67,3.5,1314429320,1
331819,187,68,2.5,1314426736,1
331820,187,70,5.0,1319704776,1
331821,187,72,3.5,1314426928,1
331822,187,74,5.0,1314426636,1
331825,187,80,5.0,1314428438,1
331826,187,81,4.5,1314427224,1
331827,187,82,2.5,1314429314,1
331828,187,84,2.5,1316854263,1
331829,187,87,5.0,1314426776,1
331830,187,89,3.5,1314427163,1
331831,187,91,5.0,1314427442,1
331832,187,92,5.0,1314428459,1
331834,187,94,4.5,1316854006,1
331836,187,95,5.0,1314426624,1
331855,187,98,5.0,1314427140,1
331866,187,101,5.0,1321305655,1
331869,187,104,5.0,1323928162,1
331872,187,106,4.5,1314427446,1
331873,187,107,4.0,1314430381,1
331880,187,110,4.5,1314427414,1
331881,187,113,3.5,1314427119,1
331882,187,114,3.5,1316854274,1
331887,187,121,3.0,1316854000,1
331889,187,124,5.0,1314427813,1
331891,187,128,3.5,1314427025,1
331893,187,130,3.5,1314429335,1
331895,187,131,4.5,1314427174,1
331902,187,138,4.0,1314427047,1
331905,187,140,4.5,1316854109,1
331913,187,146,3.0,1314427007,1
331919,187,152,3.5,1314427251,1
331940,187,157,4.0,1314426793,1
331942,187,158,4.0,1314427077,1
331948,187,160,4.5,1314426801,1
331952,187,161,4.0,1314427395,1
331953,187,162,5.0,1314426974,1
331955,187,163,4.5,1314467154,1
331973,187,166,5.0,1319091665,1
331985,187,168,4.0,1314426882,1
332002,187,169,4.0,1316854199,1
332004,187,170,4.0,1314426966,1
332007,187,171,5.0,1314426961,1
332009,187,173,5.0,1321780965,1
332023,187,177,4.0,1314426994,1
332061,187,182,4.0,1314427211,1
332069,187,184,4.0,1314427145,1
332071,187,185,3.5,1314426890,1
332097,187,188,3.5,1314467286,1
332099,187,189,4.5,1316854122,1
332100,187,190,3.0,1314467112,1
332103,187,193,4.0,1314426860,1
332110,187,194,4.5,1314427237,1
332138,187,197,4.0,1314426909,1
332159,187,198,5.0,1314426943,1
332893,188,9,4.0,989369930,1
332894,188,12,4.0,989370295,1
332896,188,13,2.0,978578949,1
332907,188,23,5.0,978573543,1
332908,188,24,3.0,982892156,1
332911,188,26,4.0,989370573,1
332912,188,27,4.0,982891253,1
332914,188,28,3.0,1008661528,1
332916,188,32,5.0,1060902858,1
332917,188,33,5.0,1070949265,1
332918,188,34,4.0,989369906,1
332921,188,39,4.0,989369505,1
332922,188,41,5.0,978577280,1
332923,188,43,4.0,978577057,1
332926,188,47,3.0,989370160,1
332927,188,48,5.0,989370949,1
332935,188,55,3.0,989370409,1
332936,188,56,2.0,978578310,1
332937,188,58,4.0,989370071,1
332941,188,59,4.0,978571383,1
332945,188,67,4.0,1098078412,1
332946,188,70,4.0,982891152,1
332947,188,72,4.0,1098078465,1
332949,188,74,5.0,1098078450,1
332954,188,78,3.0,982892259,1
332960,188,81,4.0,989369790,1
332961,188,82,3.0,989370949,1
332964,188,85,3.0,982892025,1
332968,188,87,3.0,1008966691,1
332971,188,89,4.0,1008662346,1
332972,188,92,3.0,978576576,1
332981,188,94,3.0,978576345,1
332984,188,95,4.0,1011373748,1
332996,188,98,4.0,1098078661,1
333002,188,103,4.0,989369540,1
333008,188,112,4.0,978578198,1
333009,188,114,3.0,978578310,1
333012,188,116,3.0,989369754,1
333024,188,120,3.0,989370386,1
333029,188,124,4.0,989369930,1
333030,188,125,3.0,982891882,1
333035,188,127,4.0,989370442,1
333037,188,128,3.0,989369566,1
333039,188,129,2.0,989371209,1
333042,188,130,4.0,989370251,1
333044,188,131,5.0,1118455066,1
333062,188,135,4.0,978577136,1
333065,188,138,5.0,978575002,1
333067,188,139,4.0,978575627,1
333071,188,143,3.0,978575574,1
333093,188,146,4.0,989369505,1
333097,188,147,5.0,978577242,1
333098,188,148,4.0,978576912,1
333114,188,152,5.0,1036992372,1
333142,188,157,4.0,978573836,1
333160,188,160,5.0,978573622,1
333166,188,161,4.0,978577407,1
333175,188,163,5.0,978573718,1
333238,188,167,3.0,996965185,1
333250,188,168,3.0,1000683044,1
333277,188,169,3.0,1038628144,1
333279,188,170,3.0,1023043639,1
333282,188,171,5.0,1008571050,1
333283,188,172,4.0,1008821250,1
333286,188,173,5.0,1009347613,1
333307,188,176,4.0,1052699126,1
333381,188,184,4.5,1110582294,1
333403,188,187,3.5,1118454732,1
333423,188,188,4.5,1137133215,1
333429,188,190,4.5,1147764226,1
333431,188,191,3.5,1137133234,1
333432,188,192,3.5,1136787756,1
333437,188,193,4.0,1156888561,1
333446,188,194,3.5,1160321002,1
333549,189,0,4.0,1424669373,1
333557,189,11,5.0,1424669316,1
333558,189,14,4.0,1424669330,1
333560,189,15,4.0,1424667276,1
333561,189,16,3.5,1424669282,1
333563,189,23,5.0,1424721313,1
333564,189,24,2.0,1424669289,1
333565,189,27,4.0,1424667972,1
333566,189,30,3.5,1424716881,1
333567,189,32,4.5,1424669338,1
333568,189,33,5.0,1424666974,1
333569,189,37,5.0,1424666833,1
333570,189,38,3.5,1424669307,1
333573,189,46,4.0,1424667396,1
333574,189,55,4.5,1424669260,1
333575,189,56,4.0,1424669284,1
333576,189,57,4.0,1424667332,1
333577,189,59,2.0,1424666845,1
333578,189,63,5.0,1424667473,1
333580,189,65,5.0,1424667814,1
333581,189,67,5.0,1424669272,1
333582,189,69,3.5,1424667727,1
333583,189,70,5.0,1424666855,1
333584,189,71,2.5,1424667594,1
333585,189,72,3.0,1424667592,1
333586,189,74,5.0,1424667066,1
333588,189,76,3.0,1424669280,1
333589,189,77,4.0,1424720537,1
333594,189,80,5.0,1424668048,1
333595,189,81,4.5,1424667224,1
333596,189,82,4.5,1424669269,1
333598,189,83,2.5,1424842769,1
333599,189,87,5.0,1424667920,1
333602,189,90,3.5,1424667418,1
333603,189,91,3.0,1424842739,1
333609,189,94,4.5,1424667490,1
333610,189,95,5.0,1424667124,1
333621,189,98,4.5,1424666853,1
333628,189,99,4.0,1424667141,1
333629,189,100,4.0,1424667091,1
333631,189,102,4.0,1424667028,1
333634,189,107,3.5,1424720464,1
333638,189,108,5.0,1424721078,1
333640,189,113,4.0,1424669379,1
333641,189,114,4.0,1424842771,1
333642,189,115,3.5,1424667507,1
333644,189,116,4.5,1424842773,1
333647,189,117,3.5,1424842806,1
333648,189,118,4.0,1424842811,1
333649,189,120,4.0,1424842756,1
333650,189,121,3.5,1424667494,1
333652,189,124,4.0,1424842801,1
333654,189,127,5.0,1424842797,1
333655,189,128,4.0,1424667237,1
333657,189,130,3.5,1424667680,1
333658,189,131,3.5,1424669393,1
333660,189,134,3.0,1424669375,1
333662,189,135,4.5,1424669321,1
333663,189,137,4.0,1424669325,1
333664,189,138,4.5,1424667335,1
333668,189,142,3.5,1424666928,1
333679,189,148,4.5,1424667904,1
333681,189,149,3.5,1424669400,1
333684,189,152,5.0,1424667130,1
333693,189,157,4.5,1424667994,1
333694,189,158,3.5,1424667423,1
333697,189,160,4.0,1424666886,1
333701,189,161,5.0,1424667475,1
333704,189,162,4.0,1424669362,1
333720,189,165,4.5,1424668148,1
333744,189,167,4.0,1424667313,1
333752,189,168,5.0,1424667903,1
333782,189,169,4.5,1424668161,1
333785,189,171,3.5,1424667896,1
333786,189,172,5.0,1424668295,1
333789,189,173,3.5,1424667911,1
333791,189,174,5.0,1424668170,1
333827,189,176,5.0,1424667898,1
333835,189,177,3.5,1424716960,1
333842,189,178,4.0,1424666924,1
333854,189,179,5.0,1424668262,1
333871,189,181,3.0,1424668206,1
333901,189,182,3.5,1424716977,1
333910,189,184,2.5,1424667196,1
333917,189,185,4.0,1424668175,1
333929,189,186,3.0,1424668315,1
333936,189,187,3.0,1424717330,1
333961,189,188,4.0,1424668473,1
333965,189,189,3.5,1424717124,1
333968,189,193,4.5,1424716962,1
333976,189,194,3.5,1424667083,1
334010,189,197,5.0,1424667892,1
334031,189,198,5.0,1424668261,1
334521,190,4,1.0,933783925,1
334531,190,8,3.0,933783151,1
334533,190,9,4.0,875483813,1
334534,190,10,5.0,933783151,1
334535,190,11,4.0,888617338,1
334536,190,12,3.0,933783151,1
334539,190,15,4.0,875391978,1
334542,190,19,4.0,888617507,1
334543,190,21,4.0,912095977,1
334547,190,22,3.0,888618650,1
334553,190,23,5.0,888617483,1
334554,190,24,1.0,933783151,1
334558,190,26,4.0,888618079,1
334559,190,27,4.0,875483835,1
334560,190,29,1.0,888618529,1
334562,190,30,1.0,933783926,1
334564,190,31,3.0,933783338,1
334565,190,32,5.0,888617559,1
334566,190,33,5.0,888617710,1
334567,190,34,4.0,888617559,1
334571,190,35,3.0,888618445,1
334572,190,37,5.0,875391940,1
334574,190,42,2.0,933783338,1
334575,190,44,4.0,888618328,1
334576,190,45,5.0,933783511,1
334586,190,47,3.0,888617483,1
334589,190,48,2.0,933783511,1
334595,190,49,1.0,888618627,1
334598,190,50,3.0,933783679,1
334601,190,51,2.0,933783679,1
334603,190,52,5.0,912095448,1
334604,190,53,4.0,933783000,1
334608,190,56,2.0,888618079,1
334614,190,59,3.0,888617534,1
334623,190,64,1.0,888618309,1
334624,190,65,3.0,933783679,1
334626,190,68,2.0,888617886,1
334627,190,69,3.0,933783679,1
334628,190,70,5.0,888617421,1
334629,190,73,4.0,888618370,1
334631,190,74,5.0,875483725,1
334634,190,76,4.0,875484042,1
334636,190,78,4.0,875484193,1
334643,190,81,4.0,933783000,1
334644,190,82,2.0,933784145,1
334647,190,84,2.0,933783679,1
334651,190,86,5.0,875484230,1
334654,190,87,5.0,875483775,1
334659,190,89,5.0,933784145,1
334677,190,94,4.0,888671141,1
334679,190,95,5.0,912095093,1
334686,190,97,4.0,933783151,1
334694,190,98,5.0,888617507,1
334703,190,99,5.0,888617633,1
334704,190,100,5.0,912101849,1
334706,190,102,4.0,888617710,1
334708,190,103,2.0,888617611,1
334709,190,104,5.0,912094770,1
334723,190,108,4.0,912094566,1
334724,190,109,4.0,888618101,1
334728,190,110,3.0,888671600,1
334731,190,111,1.0,933784345,1
334734,190,112,4.0,933783000,1
334736,190,113,4.0,933784145,1
334737,190,115,5.0,933783511,1
334740,190,116,5.0,875391516,1
334750,190,118,3.0,875483660,1
334751,190,123,5.0,888617461,1
334753,190,124,5.0,933783511,1
334758,190,129,2.0,933782019,1
334764,190,133,3.0,933783000,1
334768,190,134,1.0,933784346,1
334769,190,135,5.0,912094509,1
334770,190,136,5.0,912101666,1
334771,190,137,5.0,912101116,1
334773,190,138,4.0,912101089,1
334779,190,139,2.0,912101257,1
334780,190,140,3.0,912096004,1
334781,190,141,3.0,933783151,1
334782,190,142,5.0,912094566,1
334790,190,144,3.0,933783511,1
335114,191,0,3.0,1126543945,1
335116,191,4,1.5,1126297938,1
335126,191,9,3.0,1126585380,1
335127,191,10,4.0,1126382418,1
335129,191,14,2.5,1126382567,1
335135,191,23,3.5,1126382651,1
335136,191,24,3.5,1126382503,1
335139,191,25,2.0,1126383075,1
335140,191,26,4.0,1126382543,1
335141,191,27,3.5,1126543240,1
335143,191,28,4.0,1126382907,1
335144,191,29,3.0,1129763460,1
335145,191,37,4.0,1126213447,1
335147,191,39,3.5,1126382793,1
335148,191,40,3.0,1126546829,1
335149,191,41,4.0,1126013892,1
335150,191,42,3.0,1126546765,1
335154,191,46,3.5,1126382481,1
335158,191,47,3.0,1126546760,1
335160,191,49,2.5,1126546876,1
335163,191,53,3.0,1126544147,1
335164,191,54,2.5,1126013881,1
335165,191,55,3.0,1126382403,1
335166,191,56,3.0,1126546796,1
335168,191,58,3.5,1126926614,1
335170,191,59,3.0,1126215532,1
335175,191,64,3.0,1126213526,1
335176,191,65,3.5,1126382615,1
335177,191,66,2.5,1126546805,1
335178,191,67,3.5,1126382438,1
335180,191,69,3.5,1126382410,1
335181,191,70,3.5,1126213453,1
335182,191,71,3.5,1126543200,1
335183,191,72,4.0,1126546771,1
335184,191,73,3.0,1126543211,1
335185,191,74,4.0,1126583819,1
335186,191,77,3.0,1126383206,1
335189,191,78,2.0,1126382737,1
335190,191,81,3.5,1126224628,1
335191,191,82,2.0,1126213443,1
335196,191,87,4.5,1126215717,1
335199,191,89,3.0,1126213539,1
335201,191,91,3.5,1126013823,1
335209,191,94,4.0,1126382529,1
335212,191,95,1.5,1126298089,1
335227,191,100,3.5,1126273444,1
335230,191,102,3.5,1126213518,1
335232,191,103,4.5,1126382595,1
335235,191,107,3.5,1128115983,1
335244,191,111,3.5,1126383109,1
335245,191,112,2.5,1126013868,1
335246,191,113,3.0,1126382698,1
335247,191,114,3.5,1126382837,1
335248,191,115,2.5,1126382661,1
335251,191,116,3.0,1126546966,1
335260,191,121,2.5,1126543102,1
335262,191,124,2.5,1126013890,1
335264,191,126,3.5,1126013840,1
335265,191,127,3.5,1126382962,1
335267,191,128,3.5,1126215538,1
335273,191,130,1.5,1126546838,1
335277,191,132,2.0,1126546508,1
335280,191,134,1.0,1126543086,1
335282,191,135,4.0,1126382684,1
335285,191,137,3.5,1126546864,1
335287,191,138,3.0,1126382714,1
335296,191,141,2.0,1126383270,1
335297,191,143,2.5,1126543964,1
335304,191,144,4.0,1126013827,1
335324,191,146,3.5,1126546949,1
335328,191,147,4.0,1126383043,1
335329,191,148,3.0,1126273476,1
335331,191,149,3.0,1126546922,1
335336,191,152,4.0,1126013897,1
335349,191,156,3.5,1126213496,1
335360,191,158,5.0,1126013817,1
335375,191,160,3.5,1126224582,1
335380,191,161,5.0,1126213477,1
335408,191,165,2.0,1126213456,1
335434,191,168,3.5,1126224565,1
335459,191,169,3.5,1126543816,1
335461,191,170,3.0,1126383244,1
335465,191,171,4.5,1126215764,1
335470,191,173,4.0,1126273262,1
335491,191,176,4.0,1126224559,1
335497,191,177,3.0,1126383553,1
335522,191,181,1.5,1126546074,1
335543,191,182,3.0,1126542686,1
335546,191,184,3.5,1126213563,1
336502,192,1,3.0,1096765365,1
336506,192,2,3.0,1096764187,1
336507,192,3,3.5,1101903296,1
336509,192,5,3.0,1121444329,1
336521,192,7,3.0,1101906913,1
336525,192,8,3.0,1101906893,1
336526,192,10,2.5,1096765352,1
336530,192,16,2.5,1096765028,1
336531,192,17,3.5,1101907234,1
336532,192,20,2.5,1121446552,1
336534,192,22,2.5,1101906871,1
336541,192,23,2.5,1096768001,1
336545,192,26,3.5,1096766052,1
336549,192,30,3.5,1101906922,1
336550,192,31,3.5,1100925674,1
336551,192,32,3.5,1101906968,1
336553,192,33,5.0,1100921899,1
336555,192,36,3.0,1100919945,1
336556,192,37,5.0,1100922394,1
336557,192,39,3.5,1101907018,1
336558,192,40,3.0,1100921337,1
336559,192,42,0.5,1105362079,1
336560,192,44,3.5,1101906834,1
336561,192,45,4.0,1100925640,1
336567,192,46,4.5,1100919493,1
336571,192,47,3.5,1096765730,1
336572,192,48,3.0,1101906819,1
336577,192,49,3.0,1101906945,1
336581,192,50,3.5,1101906859,1
336584,192,52,4.0,1100922549,1
336586,192,53,4.5,1096765326,1
336587,192,54,0.5,1096764987,1
336590,192,55,2.5,1105362058,1
336594,192,56,3.5,1100921206,1
336595,192,57,4.0,1101903255,1
336597,192,60,3.5,1121445970,1
336599,192,61,3.0,1100920265,1
336603,192,64,2.5,1101907479,1
336604,192,65,3.5,1100919741,1
336605,192,66,3.5,1100921211,1
336606,192,67,4.0,1100919592,1
336608,192,69,3.0,1101904237,1
336609,192,70,3.0,1101903671,1
336610,192,73,3.5,1100920203,1
336611,192,74,3.0,1100921949,1
336613,192,75,3.5,1096764236,1
336614,192,76,3.0,1100919205,1
336619,192,78,3.0,1101906985,1
336626,192,82,3.5,1096765367,1
336627,192,86,4.0,1100922573,1
336637,192,88,3.0,1100924537,1
336640,192,89,3.5,1101906959,1
336641,192,90,4.0,1100925861,1
